iter,HH_type,rate.vs.overall,rate.vs.non,rate.vs.mob
711,Between,0.429166253879994,0.417872405093679,0.647513997082097
712,Within,0.464072821639704,0.464072821639704,0.551086475697148
712,Between,0.354448873042983,0.280847467711653,0.40674460840998
713,Within,0.739616059488278,0.725113783812037,0.565588751373389
713,Between,0.0813489216819961,0.00193687908766657,0.242109885958322
714,Within,0.753930811157935,0.794986449389308,0.921885694831732
714,Between,0.214583126939997,0.237170824512628,0.399049323783153
715,Within,0.797625162193241,0.739616059488278,0.841131989221963
715,Between,0.309142011167656,0.407340061773853,0.563729549776314
716,Within,0.58734216488775,0.58734216488775,0.77587174867888
716,Between,-0.0363696483726654,0.0545544725589981,0.0545544725589981
717,Within,0.768860134151161,0.664354873198576,0.761395472654548
717,Between,0.0301169300968417,-0.0338815463589469,0.154349266746314
718,Within,0.630763896463817,0.582243596735831,0.776324795647775
718,Between,-0.0040291148201269,-0.0684949519421573,0.177281052085584
719,Within,0.670627737858375,0.584849771388118,0.686223731762058
719,Between,-0.00752923252421043,0.0564692439315782,0.146820034222103
720,Within,0.670627737858375,0.678425734810216,0.623839756147325
720,Between,0.0188230813105261,0.176936964318945,0.252229289561049
721,Within,0.848383127060084,0.833880851383843,0.870136540574445
721,Between,0.184427778390829,0.0608611668689737,0.36701127899775
722,Within,0.696109232459556,0.754118335164519,0.819378575707602
722,Between,-0.120467720387367,-0.105409255338946,0.0564692439315782
723,Within,0.688858094621435,0.76862061084076,0.877387678412565
723,Between,0.418250956285652,0.341874694703055,0.421887921122919
724,Within,0.694213519185029,0.828577426124067,0.82484509537576
724,Between,0.160452167200022,0.213936222933362,0.379921223485108
725,Within,0.459076682041713,0.571046604490911,0.694213519185029
725,Between,0.150584650484209,0.0225876975726313,0.188230813105261
726,Within,0.558337613535269,0.674355818945195,0.739616059488278
726,Between,0.287320222144057,0.269135397957724,0.218217890235992
727,Within,0.641960888708737,0.477738335783246,0.686748857688416
727,Between,0.07561538914024,0.0202870556229912,0.208403389581637
728,Within,0.703360370297676,0.717862645973917,0.812127437869482
728,Between,0.392792202424786,0.338237729865788,0.509175077217316
729,Within,0.764203701280474,0.733011713473107,0.873375658606256
729,Between,0.138204663816129,0.09456108576893,0.276409327632257
730,Within,0.877097725852053,0.873365395103746,0.936815017824959
730,Between,0.052704627669473,0.184466196843155,0.399049323783153
731,Within,0.679284196191803,0.716607503674869,0.776324795647775
731,Between,0.0903696114115064,-0.0331970001103493,0.156763611632205
732,Within,0.717862645973917,0.732364921650158,0.906392229765047
732,Between,0.129734994628161,0.340554360898921,0.414431232839957
733,Within,0.870136540574445,0.877387678412565,0.913643367603167
733,Between,0.4329308701421,0.470577032763152,0.575986288102098
734,Within,0.678425734810216,0.592647768339959,0.701819725665741
734,Between,-0.00752923252421043,-0.195760045629471,-0.0150584650484209
735,Within,0.604637581225671,0.64942555020535,0.772592464899468
735,Between,0.161878499270524,0.233406208250523,0.391520091258942
736,Within,0.686223731762058,0.701819725665741,0.810991682991523
736,Between,0.0752923252421043,0.0112938487863156,0.0978800228147356
737,Within,0.460081820158652,0.655031743954692,0.857779664702572
737,Between,-0.00727392967453308,0.116382874792529,-0.0218217890235992
738,Within,0.597172919729057,0.653157880953656,0.709142842178256
738,Between,0.0553283335172488,0.112500944818406,0.261887445314978
739,Within,0.715599033976788,0.457650544985155,0.195541596493657
739,Between,0.18070158058105,0.101644639076841,0.191995429367366
740,Within,0.688858094621435,0.783122886517,0.76862061084076
740,Between,-0.0716645262436632,-0.0116212745259994,0.387375817533315
741,Within,0.812127437869482,0.746867197326398,0.891889954088806
741,Between,0.0910333171203289,0.06779076806833,0.325395686727984
742,Within,0.667104681107074,0.870136540574445,0.804876300031361
742,Between,0.30246155656096,0.158607889416113,0.510864946142597
743,Within,0.552384950749378,0.709142842178256,0.742733818913015
743,Between,0.171517833903471,0.189960611742554,0.3780769457012
744,Within,0.711438574476923,0.740561790975978,0.815450061973549
744,Between,0.41255524567298,0.466787860127644,0.681781438858634
745,Within,0.810991682991523,0.79539568908784,0.857779664702572
745,Between,0.453229706513978,0.27116307227332,0.509399200056309
746,Within,0.877387678412565,0.899141091926926,0.877387678412565
746,Between,0.286110835919996,0.26728775460947,0.575986288102098
747,Within,0.369500744082354,0.556117281497685,0.709142842178256
747,Between,-0.0350412778942576,-0.00184427778390829,0.293240167641419
748,Within,0.701819725665741,0.678425734810216,0.6940217287139
748,Between,-0.0836501912571304,-0.0290957186981323,0.170937347351527
749,Within,0.645693219457043,0.61583457347059,0.843506749117294
749,Between,0.185485206700594,0.181848241863327,0.243676644096858
750,Within,0.790374024355121,0.884638816250686,0.710611508135797
750,Between,0.195760045629471,0.120467720387367,0.109173871601051
751,Within,0.561662032481781,0.644871222479082,0.802968683473954
751,Between,0.0405741112459825,0.0829925002758732,-0.0774596669241483
752,Within,0.675551865443496,0.854703741362213,0.86963306435544
752,Between,0.37824434307572,0.400066132099319,0.48371632335645
753,Within,0.690481188436723,0.709142842178256,0.877097725852053
753,Between,0.459283183976836,0.406578556307363,0.444224718928415
754,Within,0.732364921650158,0.855634264898204,0.681606956783315
754,Between,0.0752923252421043,0.0903507902905251,0.161878499270524
755,Within,0.77587174867888,0.804876300031361,0.804876300031361
755,Between,0.550073660897307,0.509399200056309,0.656602010718968
756,Within,0.638100129754593,0.623597854078352,0.3915614432585
756,Between,0.575986288102098,0.515752427908414,0.594809369412624
757,Within,0.804876300031361,0.659853543268954,0.804876300031361
757,Between,0.0981980506061966,0.0545544725589981,0.163663417676994
758,Within,0.746867197326398,0.754118335164519,0.77587174867888
758,Between,0.298231116655856,0.258224503445924,0.450983639821051
759,Within,0.62703156571551,0.709142842178256,0.753930811157935
759,Between,0.434251857019259,0.459478105974735,0.641467473439238
760,Within,0.608369911973977,0.503864651021392,0.556117281497685
760,Between,0.218347743202102,0.143055417959998,0.165643115532629
761,Within,0.376965405578967,0.787521787892694,0.783789457144388
761,Between,0,-0.0376461626210521,0.176936964318945
762,Within,0.787521787892694,0.821112764627454,0.839774418368987
762,Between,0.280046292469524,0.232765749585059,0.47280542884465
763,Within,0.64942555020535,0.44041502830018,0.712875172926562
763,Between,0.414107788831573,0.410343172569468,0.417872405093679
764,Within,0.592647768339959,0.74860770737679,0.888971652509939
764,Between,0.538270795915448,0.523722936566382,0.469168464007384
765,Within,0.76862061084076,0.761369473002639,0.855634264898204
765,Between,0.116382874792529,0.138204663816129,0.27277236279499
766,Within,0.727804495919789,0.828577426124067,0.86963306435544
766,Between,0.490577890519606,0.461069445977073,0.516397779494322
767,Within,0.679284196191803,0.705410511429949,0.809915772382534
767,Between,0.0126131244777378,0.0954993710457293,-0.0288299988062579
768,Within,0.623299234967204,0.656890211701963,0.675551865443496
768,Between,0.116703104125262,0.131761569173682,0.0112938487863156
769,Within,0.354571421089128,0.317248113606062,0.298586459864529
769,Between,-0.119878055954039,-0.16229644498393,-0.123566611521856
770,Within,0.561455780532593,0.592647768339959,0.561455780532593
770,Between,0.395284707521047,0.44046010266631,0.489400114073678
771,Within,0.611587546480162,0.536699275482591,0.840412818972739
771,Between,0.225630429927106,-0.0282038037408883,0.366649448631548
772,Within,0.758344631474754,0.856045473566593,0.767649473578738
772,Between,0.0608611668689737,0.158607889416113,0.232379000772445
773,Within,0.921885694831732,0.929350356328346,0.906956371838506
773,Between,0.457380890409257,0.4002082791081,0.741399669131134
774,Within,0.701819725665741,0.881173655558097,0.803193686039681
774,Between,-0.0479512223816156,-0.0663940002206986,0.110656667034498
775,Within,0.750198480409628,0.832309756872374,0.854703741362213
775,Between,0.38914261240465,0.36701127899775,0.468446557112706
776,Within,0.735269157416402,0.597172919729057,0.64942555020535
776,Between,0.110656667034498,0.114345222602314,0.260043167531069
777,Within,0.538061789677068,0.506869801869702,0.6940217287139
777,Between,0.206559111797729,0.208403389581637,0.407585390243733
778,Within,0.39769784454392,0.577051774436276,0.592647768339959
778,Between,0.242109885958322,0.333143203078651,0.47453537647831
779,Within,0.804876300031361,0.783122886517,0.826629713545723
779,Between,0.0184427778390829,0.0848367780597815,0.116189500386222
780,Within,0.717415719569424,0.717415719569424,0.888971652509939
780,Between,0.132788000441397,0.105123833682773,0.274797389802336
781,Within,0.556117281497685,0.537455627756152,0.705410511429949
781,Between,-0.0509175077217316,0.0436435780471985,0.0654653670707977
782,Within,0.623299234967204,0.705410511429949,0.753930811157935
782,Between,0.0112938487863156,0.0828215577663147,-0.229641591988418
783,Within,0.790374024355121,0.703360370297676,0.717862645973917
783,Between,0.142009389360939,0.0571726113011571,0.134632278225305
784,Within,0.59459330272587,0.725113783812037,0.746867197326398
784,Between,0.301868081493123,0.338237729865788,0.58918830363718
785,Within,0.681606956783315,0.77587174867888,0.833880851383843
785,Between,0.19756166694199,0.0910333171203289,0.398997092059314
786,Within,0.717862645973917,0.703360370297676,0.833880851383843
786,Between,0.34634469611368,0.327521614803154,0.459283183976836
787,Within,0.584849771388118,0.374303853688395,0.538061789677068
787,Between,-0.129099444873581,-0.219469056285087,-0.0848367780597815
788,Within,0.86963306435544,0.839774418368987,0.82484509537576
788,Between,0.334600765028522,0.414613991448386,0.600099198148979
789,Within,0.571046604490911,0.529990966259538,0.597172919729057
789,Between,0.442252985785065,0.580457043842897,0.699525155400415
790,Within,0.40682405156542,0.574778935239218,0.787521787892694
790,Between,0.273099951360987,0.286658104974653,0.550073660897307
791,Within,0.888294718096973,0.862168402858827,0.850971410613907
791,Between,0.158113883008419,0.154349266746314,0.233406208250523
792,Within,0.740809710424949,0.79539568908784,0.857779664702572
792,Between,0.300327809240029,0.271205112586451,0.469603483538955
793,Within,0.294854129116222,0.40682405156542,0.533723297007845
793,Between,0.273979807768629,0.23368865956736,0.503639352515863
794,Within,0.350839090340821,0.488935328028166,0.683016526940109
794,Between,-0.0301169300968417,-0.0225876975726313,0.240935440774734
795,Within,0.862885402736324,0.812127437869482,0.812127437869482
795,Between,0.250460614629365,0.236045615226236,0.33875248597353
796,Within,0.783789457144388,0.757663141906242,0.765127803402855
796,Between,0.19756166694199,0.00968439543833286,0.220804215993989
797,Within,0.750198480409628,0.731536826668095,0.906956371838506
797,Between,0.417872405093679,0.406578556307363,0.564692439315782
798,Within,0.753930811157935,0.843506749117294,0.8472390798656
798,Between,-0.0828215577663147,0.0602338601936834,0.0602338601936834
799,Within,0.787521787892694,0.813648103130841,0.798718780137614
799,Between,-0.0639170098929969,-0.185940392415991,0.195624787854324
800,Within,0.674355818945195,0.674355818945195,0.884638816250686
800,Between,0.455536612625348,0.455536612625348,0.571726113011571
801,Within,0.817380433879147,0.809915772382534,0.574778935239218
801,Between,-0.00553283335172488,0.180739222823013,0.0405741112459825
802,Within,0.634496227212124,0.447879689796793,0.724072165171482
802,Between,0.0922138891954147,-0.0424183890298908,0.365167001213842
803,Within,0.884562387348666,0.884562387348666,0.906956371838506
803,Between,0.218347743202102,0.0903507902905251,0.436695486404205
804,Within,0.406063718934741,0.478575097315945,0.290045513524815
804,Between,0.331286231065259,0.331286231065259,0.500693962859993
805,Within,0.802451110885921,0.828577426124067,0.832309756872374
805,Between,0.17317234805684,0.222112359464208,0.135526185435788
806,Within,0.506869801869702,0.577051774436276,0.584849771388118
806,Between,-0.0295084445425327,-0.0959024447632313,0.239756111908078
807,Within,0.86963306435544,0.686748857688416,0.82484509537576
807,Between,0.0387298334620742,-0.0258198889747161,0.160452167200022
808,Within,0.806183441634228,0.806183441634228,0.783789457144388
808,Between,0.410343172569468,0.44798933519052,0.511987811646309
809,Within,0.690481188436723,0.716607503674869,0.768860134151161
809,Between,0.395284707521047,0.301169300968417,0.628690915771571
810,Within,0.783122886517,0.76862061084076,0.826629713545723
810,Between,0.383609779052925,0.225001889636812,0.544061946252947
811,Within,0.488935328028166,0.552384950749378,0.518793974014619
811,Between,0.027116307227332,0.054232614454664,0.416429003848313
812,Within,0.813648103130841,0.761395472654548,0.921885694831732
812,Between,0.488733612735698,0.479512223816156,0.507176390574781
813,Within,0.76862061084076,0.638100129754593,0.514830786506546
813,Between,0.0461069445977073,0.0534840557333405,0.125410889305764
814,Within,0.819378575707602,0.790374024355121,0.884638816250686
814,Between,0.643652946583994,0.60492311312192,0.66947283555871
815,Within,0.757663141906242,0.83604208762068,0.653157880953656
815,Between,0.0368855556781659,0.165985000551746,0.271108834234519
816,Within,0.688858094621435,0.797625162193241,0.841131989221963
816,Between,0.124329369851987,0.17658374268833,0.252262489554756
817,Within,0.358707859784712,0.39769784454392,0.436687829303128
817,Between,0.313774412201985,0.228551732344656,0.484219771916643
818,Within,0.653832571283059,0.71558342523757,0.86814435853695
818,Between,0.160026452839728,0.0909241209316635,-0.101835015443463
819,Within,0.467879817110494,0.686223731762058,0.616041759195484
819,Between,-0.0110656667034498,-0.0663940002206986,0.0866810558436898
820,Within,0.891889954088806,0.906392229765047,0.920894505441287
820,Between,0.315371501048318,0.234223278556353,0.431561001434541
821,Within,0.753930811157935,0.802451110885921,0.787521787892694
821,Between,-0.143853667144847,-0.0663940002206986,-0.130943722657489
822,Within,0.679284196191803,0.854703741362213,0.850971410613907
822,Between,0.285863056505785,0.339347112239126,0.315371501048318
823,Within,0.842183670798889,0.849981667750731,0.873375658606256
823,Between,0.51824205727823,0.549594779604671,0.549594779604671
824,Within,0.914421033335119,0.8472390798656,0.936815017824959
824,Between,0.368855556781659,0.350412778942576,0.647341502151811
825,Within,0.76862061084076,0.601844440563991,0.623597854078352
825,Between,0.339347112239126,0.193649167310371,0.254510334179344
826,Within,0.742733818913015,0.694213519185029,0.809915772382534
826,Between,0.229128784747792,0.327326835353989,0.494627217868249
827,Within,0.558337613535269,0.754118335164519,0.891889954088806
827,Between,0.433405279218449,0.295084445425327,0.416806779163274
828,Within,0.697945849933336,0.776324795647775,0.783789457144388
828,Between,0.00922138891954147,0.145697944928755,-0.0258198889747161
829,Within,0.655031743954692,0.670627737858375,0.577051774436276
829,Between,0.243444667475895,0.212091945149454,0.394675445756375
830,Within,0.731536826668095,0.697945849933336,0.645693219457043
830,Between,0.160452167200022,0.0885253336275981,0.252666056395436
831,Within,0.761369473002639,0.783122886517,0.906392229765047
831,Between,0.287320222144057,0.258224503445924,0.410977026611119
832,Within,0.810991682991523,0.764203701280474,0.865577661654414
832,Between,0.173251937265457,0.249805118847868,0.278008922588756
833,Within,0.478575097315945,0.471323959477824,0.398812581096621
833,Between,-0.0202870556229912,-0.0147542222712663,0.199182000662096
834,Within,0.742733818913015,0.783789457144388,0.82484509537576
834,Between,0.133338744478943,0.167574368061374,0.263073739107103
835,Within,0.541187958504458,0.567314273742604,0.619566904218897
835,Between,0.363322723429934,0.413118223595458,0.512709223926506
836,Within,0.710611508135797,0.536584200020908,0.833880851383843
836,Between,0.342580079851574,0.34634469611368,0.594809369412624
837,Within,0.674355818945195,0.761369473002639,0.891889954088806
837,Between,-0.0254587538608658,0.087287156094397,-0.167300382514261
838,Within,0.362036082585741,0.40682405156542,0.563581942994298
838,Between,0.284018778721877,0.261887445314978,0.507176390574781
839,Within,0.826629713545723,0.732364921650158,0.783122886517
839,Between,0.0886405260427918,0.0604367223019035,-0.112815214963553
840,Within,0.804876300031361,0.848383127060084,0.906392229765047
840,Between,0.588811242650638,0.581063726299972,0.770877876891296
841,Within,0.857779664702572,0.826587676895206,0.803193686039681
841,Between,0.0400066132099319,0.109108945117996,0.120019839629796
842,Within,0.638100129754593,0.630848991916472,0.797625162193241
842,Between,0.250821778611528,0.154919333848297,0.414962501379366
843,Within,0.584849771388118,0.826587676895206,0.725213716521266
843,Between,0.441861231502926,0.429236624888557,0.483342081807282
844,Within,0.8472390798656,0.813648103130841,0.854703741362213
844,Between,0.218217890235992,0.221854855073259,0.316415940842189
845,Within,0.720339834423176,0.727804495919789,0.761395472654548
845,Between,0.199524661891576,0.199524661891576,0.304933917230522
846,Within,0.514667798821543,0.389899847592078,0.701819725665741
846,Between,0.319992382278943,0.297404684706312,0.244700057036839
847,Within,0.870136540574445,0.855634264898204,0.928145643279408
847,Between,0.118923745075814,0.185593117315285,0.326139361495792
848,Within,0.59459330272587,0.551086475697148,0.507579648668426
848,Between,0.125410889305764,0.0368855556781659,0.293240167641419
849,Within,0.518793974014619,0.724072165171482,0.794986449389308
849,Between,0.368932393686311,0.312463149754733,0.658807845868412
850,Within,0.641960888708737,0.61583457347059,0.802451110885921
850,Between,0.274797389802336,0.319060056616135,0.507176390574781
851,Within,0.76862061084076,0.855634264898204,0.862885402736324
851,Between,-0.0329269444903317,-0.178192876065325,0.298279379500652
852,Within,0.57283988921151,0.717862645973917,0.855634264898204
852,Between,-0.0424183890298908,-0.0553283335172488,0.206559111797729
853,Within,0.819378575707602,0.812127437869482,0.884638816250686
853,Between,0.3780769457012,0.512709223926506,0.527463446197772
854,Within,0.813648103130841,0.832309756872374,0.899491710341893
854,Between,0.485045057167881,0.457380890409257,0.70266983566906
855,Within,0.703360370297676,0.703360370297676,0.761369473002639
855,Between,0.152752523165195,0.221854855073259,0.28368325730679
856,Within,0.530263792725227,0.655031743954692,0.530263792725227
856,Between,0.0832858007696626,-0.0949070752956621,0.275036830448653
857,Within,0.746867197326398,0.790374024355121,0.855634264898204
857,Between,0.0188230813105261,0.00752923252421043,0.203289278153682
858,Within,0.630763896463817,0.585975927484138,0.817380433879147
858,Between,-0.0150584650484209,-0.0903507902905251,0.0602338601936834
859,Within,0.765127803402855,0.66062254245027,0.821112764627454
859,Between,-0.0433989903920472,0.0229759360899074,0.0995623897229319
860,Within,0.466541343538326,0.612102242722284,0.313515782857755
860,Between,0.407585390243733,0.416806779163274,0.634431557664453
861,Within,0.828577426124067,0.88083005660036,0.903224041090199
861,Between,0.18912217153786,0.320052905679456,0.316415940842189
862,Within,0.77587174867888,0.797625162193241,0.920894505441287
862,Between,0.208403389581637,0.225001889636812,0.219469056285087
863,Within,0.705410511429949,0.683016526940109,0.873365395103746
863,Between,0.326437167751768,0.241600389691986,0.287707334289694
864,Within,0.743700819611562,0.781839323181386,0.791373949073842
864,Between,0.122023382522994,0.133644657048994,0.575253089036972
865,Within,0.780057126396081,0.780057126396081,0.83604208762068
865,Between,-0.0109108945117996,0.174574312188794,0.229128784747792
866,Within,0.66062254245027,0.705410511429949,0.765127803402855
866,Between,-0.245288945259803,-0.116189500386222,-0.0977467225471396
867,Within,0.697945849933336,0.656890211701963,0.854703741362213
867,Between,0.20901749134537,0.22523436567389,0.172979992837547
868,Within,0.668087203946883,0.798718780137614,0.806183441634228
868,Between,0.101435278114956,0.108812389250589,0.295084445425327
869,Within,0.544920289252765,0.552384950749378,0.612102242722284
869,Between,-0.176936964318945,-0.199524661891576,-0.176936964318945
870,Within,0.884562387348666,0.645693219457043,0.709142842178256
870,Between,0.459319089494467,0.398882367192563,0.713153323162461
871,Within,0.54585978662891,0.49907180491786,0.631637753099167
871,Between,0.0639984764557886,0.120467720387367,-0.00752923252421043
872,Within,0.750198480409628,0.563581942994298,0.768860134151161
872,Between,0.112500944818406,0.0165985000551746,0.322748612183951
873,Within,0.725113783812037,0.77587174867888,0.826629713545723
873,Between,0.184466196843155,0.207053894415787,0.304933917230522
874,Within,0.667104681107074,0.725113783812037,0.797625162193241
874,Between,0.349563735525877,0.445063106571606,0.423440607466913
875,Within,0.593440588980751,0.567314273742604,0.675551865443496
875,Between,0.161878499270524,-0.161878499270524,0.289875452182101
876,Within,0.64942555020535,0.772592464899468,0.742733818913015
876,Between,0.134567698978862,0.203670030886926,0.349148624377588
877,Within,0.790374024355121,0.790374024355121,0.826629713545723
877,Between,0.276641667586244,0.416806779163274,0.402052556892008
878,Within,0.62703156571551,0.750198480409628,0.645693219457043
878,Between,0.0639984764557886,0.0828215577663147,0.376461626210521
879,Within,0.533723297007845,0.690481188436723,0.802451110885921
879,Between,0.143853667144847,0.143853667144847,0.094058166979323
880,Within,0.634496227212124,0.709142842178256,0.746466149661322
880,Between,0.258198889747161,0.374388390133384,0.60492311312192
881,Within,0.478575097315945,0.471323959477824,0.464072821639704
881,Between,0.230534722988537,0.304305834344868,0.195493445094279
882,Within,0.58009102704963,0.514830786506546,0.862885402736324
882,Between,0.352785589214854,0.316415940842189,0.680112424568843
883,Within,0.488935328028166,0.294854129116222,0.354571421089128
883,Between,-0.188230813105261,-0.248464673298944,0.0225876975726313
884,Within,0.728080412476383,0.757203628975438,0.711438574476923
884,Between,0.210247667365545,0.274797389802336,0.219469056285087
885,Within,0.638100129754593,0.652602405430834,0.77587174867888
885,Between,-0.122023382522994,-0.273099951360987,-0.0426113399286646
886,Within,0.62703156571551,0.63822855796043,0.776324795647775
886,Between,0.136476556009214,0.136476556009214,0.0903696114115064
887,Within,0.536584200020908,0.674355818945195,0.76862061084076
887,Between,0.381881307912987,0.334600765028522,0.290957186981323
888,Within,0.754118335164519,0.754118335164519,0.870136540574445
888,Between,0.233406208250523,0.222112359464208,0.504458579122099
889,Within,0.481470666531552,0.537455627756152,0.477738335783246
889,Between,0.225491819910525,0.116382874792529,0.229128784747792
890,Within,0.665673519978407,0.703117655477193,0.840412818972739
890,Between,0.0903507902905251,0.154349266746314,0.286110835919996
891,Within,0.694213519185029,0.735269157416402,0.806183441634228
891,Between,0.254587538608658,0.258224503445924,0.330963800191255
892,Within,0.884638816250686,0.833880851383843,0.862885402736324
892,Between,-0.0941154065526303,0.0376461626210521,0.372697009948416
893,Within,0.567314273742604,0.511329312518005,0.720339834423176
893,Between,0.0331970001103493,-0.0147542222712663,0.217624778501179
894,Within,0.656890211701963,0.488935328028166,0.761395472654548
894,Between,0.0254587538608658,0.00363696483726654,0.0763762615825973
895,Within,0.49907180491786,0.655031743954692,0.421091835399445
895,Between,0.259541797747321,0.0561694935423306,0.451292827426311
896,Within,0.810991682991523,0.678425734810216,0.670627737858375
896,Between,0.207053894415787,0.274816987133681,0.463047800238941
897,Within,0.634496227212124,0.481470666531552,0.768860134151161
897,Between,0.350109312375785,0.414107788831573,0.474341649025257
898,Within,0.536584200020908,0.630848991916472,0.638100129754593
898,Between,0.0400066132099319,0.0436435780471985,0.0618284022335312
899,Within,0.634496227212124,0.66062254245027,0.701678180681642
899,Between,0.225001889636812,0.258198889747161,0.307994389912685
900,Within,0.544920289252765,0.634496227212124,0.679284196191803
900,Between,0.302714987465708,0.372988109555961,0.463081855825517
901,Within,0.538061789677068,0.608243762243642,0.608243762243642
901,Between,0.210818510677892,0.169407731794735,0.158113883008419
902,Within,0.500328510830306,0.507579648668426,0.38431030542038
902,Between,0.221313334068995,0.127255167089672,0.330125723319585
903,Within,0.638100129754593,0.616346716240232,0.833880851383843
903,Between,0.396429167262053,0.400066132099319,0.447346674983784
904,Within,0.848383127060084,0.862885402736324,0.906392229765047
904,Between,0.197426626186218,0.145048133524568,0.322329185610152
905,Within,0.862168402858827,0.888294718096973,0.903224041090199
905,Between,0.22684616742072,0.201026278446004,0.418651056947183
906,Within,0.753930811157935,0.753930811157935,0.8472390798656
906,Between,0.289875452182101,0.478106265287362,0.34634469611368
907,Within,0.834385673847048,0.842183670798889,0.873375658606256
907,Between,0.119878055954039,0.132788000441397,0.243444667475895
908,Within,0.492667658776472,0.597172919729057,0.664354873198576
908,Between,-0.131761569173682,-0.0602338601936834,0.0263523138347365
909,Within,0.794986449389308,0.873365395103746,0.888294718096973
909,Between,0.110402107996995,0.0368007026656649,0.213056699643323
910,Within,0.764203701280474,0.733011713473107,0.764203701280474
910,Between,0.304933917230522,0.312463149754733,0.557163206791572
911,Within,0.688858094621435,0.652602405430834,0.790374024355121
911,Between,0.390824137552309,0.378736793091929,0.632571026759923
912,Within,0.697945849933336,0.664354873198576,0.656890211701963
912,Between,0.20337230420499,-0.0794120425943295,0.193687908766657
913,Within,0.783122886517,0.754118335164519,0.732364921650158
913,Between,0.0451753951452626,0.00376461626210521,0.199524661891576
914,Within,0.683016526940109,0.686748857688416,0.903224041090199
914,Between,0.126131244777378,0.115319995225032,0.254064364480148
915,Within,0.607427086980297,0.719759493476653,0.840412818972739
915,Between,0.207246062380323,0.251794281396654,0.313774412201985
916,Within,0.630848991916472,0.790374024355121,0.884638816250686
916,Between,0.276641667586244,0.403896834675916,0.536684835117313
917,Within,0.739616059488278,0.761369473002639,0.855634264898204
917,Between,0.0558581226871247,0.075678746866427,0.0774806217918181
918,Within,0.678425734810216,0.772001698232315,0.857779664702572
918,Between,0.30246155656096,0.285863056505785,0.575414668579388
919,Within,0.674355818945195,0.725113783812037,0.826629713545723
919,Between,0.287320222144057,0.323689870516722,0.512812042054582
920,Within,0.79539568908784,0.834385673847048,0.857779664702572
920,Between,0.0129099444873581,-0.0590168890850654,0.239756111908078
921,Within,0.641960888708737,0.608369911973977,0.64942555020535
921,Between,-0.0165985000551746,-0.0479512223816156,0.00553283335172488
922,Within,0.645351267592713,0.478575097315945,0.696109232459556
922,Between,0.545544725589981,0.501901147542783,0.563729549776314
923,Within,0.761369473002639,0.696109232459556,0.797625162193241
923,Between,0.122527494926596,0.133338744478943,0.250460614629365
924,Within,0.790374024355121,0.804876300031361,0.848383127060084
924,Between,0.135140619404334,0.172979992837547,0.180187492539112
925,Within,0.464072821639704,0.485826235154065,0.565588751373389
925,Between,0.319992382278943,0.244700057036839,0.414107788831573
926,Within,0.77587174867888,0.841131989221963,0.899141091926926
926,Between,0.108812389250589,0.0885253336275981,0.435249557002357
927,Within,0.441008706985695,0.47845284248448,0.515896977983266
927,Between,-0.0436840449803679,-0.0254823595718813,0.0837277528790385
928,Within,0.6940217287139,0.772001698232315,0.709617722617583
928,Between,0.356422554052121,0.345511659540321,0.432798815634718
929,Within,0.641960888708737,0.641960888708737,0.821112764627454
929,Between,0.109108945117996,0.0800132264198639,0.465531499170117
930,Within,0.787597692135998,0.787597692135998,0.810991682991523
930,Between,0.284696238211797,0.372988109555961,0.446864981496997
931,Within,0.739001488164708,0.854703741362213,0.884562387348666
931,Between,0.392808733735264,0.455874356123953,0.518939978512642
932,Within,0.791254118641001,0.843506749117294,0.735269157416402
932,Between,0.323756998541048,0.218347743202102,0.617397066985255
933,Within,0.339642098095901,0.664354873198576,0.791254118641001
933,Between,0.169407731794735,0.00752923252421043,0.109173871601051
934,Within,0.817380433879147,0.828577426124067,0.8472390798656
934,Between,0.370970413401187,0.432798815634718,0.545544725589981
935,Within,0.674355818945195,0.710611508135797,0.819378575707602
935,Between,0.0571726113011571,0.0534840557333405,0.0663940002206986
936,Within,0.746466149661322,0.739001488164708,0.936815017824959
936,Between,0.318931861794228,0.372988109555961,0.372988109555961
937,Within,0.716607503674869,0.709142842178256,0.877097725852053
937,Between,0.221854855073259,0.229128784747792,0.305505046330389
938,Within,0.235136837143316,0.313515782857755,0.362036082585741
938,Between,-0.265576000882794,-0.24897750082762,-0.800416558216199
939,Within,0.563581942994298,0.724072165171482,0.623299234967204
939,Between,0.182066634240658,0.145265931574993,0.304090016763652
940,Within,0.77587174867888,0.739616059488278,0.877387678412565
940,Between,0.418250956285652,0.403703096936586,0.443709710146518
941,Within,0.839774418368987,0.892027048845279,0.753930811157935
941,Between,0.136476556009214,0.182583500606921,0.125410889305764
942,Within,0.652602405430834,0.674355818945195,0.826629713545723
942,Between,0.285863056505785,0.309838667696593,0.31352722326441
943,Within,0.514667798821543,0.631637753099167,0.686223731762058
943,Between,0.354101334510392,0.374388390133384,0.431561001434541
944,Within,0.619566904218897,0.675551865443496,0.787521787892694
944,Between,0.320052905679456,0.341874694703055,0.505538112380049
945,Within,0.667104681107074,0.471323959477824,0.543835337859028
945,Between,-0.112745909955263,-0.127293769304329,-0.123656804467062
946,Within,0.414288713062034,0.399359390068807,0.630763896463817
946,Between,0.16229644498393,0.0663940002206986,0.261887445314978
947,Within,0.533723297007845,0.365768413334048,0.63822855796043
947,Between,0.333143203078651,0.0910333171203289,0.443545311075645
