i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_NCTC9087.fa.gz	45206	45158	86265	0.971	464.587	446.675	0.879	0.971	0.909	45.44	76.264	0.731	0.804
1	Esch_coli_MB50.fa.gz	45692	7763	42426	0.678	101.908	67.99	0.191	0.678	0.737	10.57	2.009	0.044	0.06
2	Esch_coli_PK8276.fa.gz	47779	9734	37162	0.51	81.151	39.424	0.177	0.51	0.416	30.762	1.508	0.01	0.024
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P1005_straingst	1715967459	67548373	94705	162.467	89.666									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_NCTC9087.fa.gz	45206	45162	94705	0.981	271.277	263.408	0.781	0.981	0.682	14.351	70.012	0.502	0.736
1	Shig_flexneri_STEFF_16.fa.gz	46675	13204	50419	0.844	134.44	111.605	0.444	0.844	0.58	27.915	8.734	0.155	0.267
2	Esch_coli_HKUOPY1.fa.gz	46918	6801	39271	0.696	142.333	97.964	0.36	0.696	0.65	25.663	3.928	0.079	0.121
3	Esch_coli_Combat13F7.fa.gz	46252	4476	34535	0.638	68.362	42.286	0.163	0.638	0.391	21.737	1.137	0.016	0.042
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P1009_straingst	963816887	77641024	74232	83.261	64.127									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_Combat13F7.fa.gz	46252	46198	74232	0.927	96.963	88.636	0.672	0.927	0.669	64.127	43.09	0.358	0.536
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P1011_straingst	1146797818	66705979	64142	145.446	81.35									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_MSHS_133.fa.gz	47992	47947	64142	0.97	182.851	172.93	0.912	0.97	0.709	81.35	74.179	0.59	0.833
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P1019_straingst	1721722368	63729464	63227	248.351	91.202									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_EFF60.fa.gz	49091	49046	63227	0.918	303.407	272.326	0.87	0.918	0.932	91.202	79.348	0.627	0.673
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P1020_straingst	1108583407	58240336	71482	125.954	81.216									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_Z0117EC0133.fa.gz	46428	46397	71482	0.975	145.953	140.013	0.733	0.975	0.426	27.338	59.56	0.29	0.68
1	Esch_coli_NCTC9087.fa.gz	45206	12102	26243	0.744	142.202	104.579	0.534	0.744	0.937	53.877	11.556	0.206	0.22
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P1021_straingst	3763279784	134423433	119210	281.769	89.257									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_NCTC9087.fa.gz	45206	45151	119210	0.972	632.678	609.406	0.827	0.972	0.792	47.866	73.784	0.601	0.759
1	Esch_fergusonii_EF91.fa.gz	43657	33793	75322	0.794	42.56	33.735	0.196	0.794	0.761	5.224	3.036	0.075	0.098
2	Esch_coli_B379.fa.gz	46832	7489	48479	0.661	227.917	144.672	0.241	0.661	0.698	36.167	3	0.049	0.07
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P1024_straingst	4166771200	127657838	76468	501.555	92.045									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_13P460A.fa.gz	46414	46357	76468	0.941	778.059	717.386	0.885	0.941	0.883	46.671	81.448	0.651	0.737
1	Esch_coli_LD22-1.fa.gz	46889	4513	32850	0.445	687.273	299.638	0.313	0.445	0.703	45.374	3.314	0.019	0.028
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P1030_straingst	1663283784	61843752	86533	181.059	94.197									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_P15-385.fa.gz	47999	47938	86533	0.942	305.545	280.897	0.88	0.942	0.842	26.889	82.922	0.619	0.735
1	Esch_coli_YSP8-1.fa.gz	45972	12938	41393	0.861	73.582	61.368	0.437	0.861	0.696	49.442	4.93	0.195	0.28
2	Esch_coli_OSUCMP42NDM.fa.gz	47339	6363	30248	0.742	67.239	48.448	0.301	0.742	0.764	17.866	1.908	0.094	0.123
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P1033_straingst	1215174990	56145000	119596	90.912	89.474									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_2018-02-2CC.fa.gz	44497	44433	119596	0.958	180.589	171.564	0.707	0.958	0.654	40.666	63.254	0.406	0.621
1	Esch_coli_2014C-3338.fa.gz	47265	22550	77033	0.886	104.203	91.036	0.653	0.886	0.775	27.98	17.135	0.352	0.455
2	Esch_coli_20.fa.gz	50427	16931	57051	0.805	22.708	17.776	0.28	0.805	0.721	4.801	2.547	0.105	0.146
3	Esch_coli_Quinolone_resistant_GCF_904711305.1.fa.gz	47293	7093	43424	0.7	38.854	26.99	0.243	0.7	0.756	10.18	1.587	0.063	0.083
4	Esch_coli_162_2.fa.gz	45248	4376	38460	0.695	13.915	9.416	0.07	0.695	0.374	5.848	0.348	0.009	0.024
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P1034_straingst	758649468	38569354	68794	96.985	87.945									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_2018-18_25PC.fa.gz	45938	45885	68794	0.929	136.982	125.617	0.875	0.929	0.855	83.128	76.957	0.6	0.701
1	Esch_coli_C21.fa.gz	46638	12984	26173	0.717	26.62	18.754	0.297	0.717	0.578	4.817	3.265	0.063	0.109
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P1038_straingst	957036707	60903297	106060	72.517	80.364									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_NCTC9087.fa.gz	45206	45145	106060	0.974	150.575	145.29	0.86	0.974	0.854	34.798	69.152	0.678	0.794
1	Esch_coli_13C1079T.fa.gz	46468	13296	62108	0.905	23.915	21.147	0.268	0.905	0.603	9.761	3.008	0.12	0.199
2	Esch_coli_J31.fa.gz	47399	5925	50070	0.607	65.012	38.498	0.298	0.607	0.688	28.416	2.442	0.046	0.066
3	Esch_coli_135_GCF_019431185.1.fa.gz	51831	20820	46475	0.615	10.356	6.082	0.24	0.616	0.73	7.389	1.385	0.041	0.056
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P1042_straingst	1328484302	53807500	82615	140.246	87.216									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_fEC_1.fa.gz	47007	46950	82615	0.975	200.018	192.475	0.79	0.975	0.515	28.964	68.886	0.377	0.731
1	Esch_coli_NCTC10973.fa.gz	45616	12217	36862	0.912	104.291	93.224	0.477	0.912	0.819	38.178	8.748	0.297	0.362
2	Esch_coli_M10.fa.gz	47289	5790	25718	0.569	80.719	45.536	0.209	0.569	0.882	20.073	2.001	0.034	0.038
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P1045_straingst	1749641717	69937530	74603	208.271	88.805									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_SC475.fa.gz	46535	46490	74603	0.96	281.355	267.11	0.808	0.96	0.714	41.656	71.765	0.511	0.715
1	Esch_coli_2018-11-3CC.fa.gz	44482	11689	29975	0.854	193.337	163.874	0.647	0.854	0.895	47.149	11.032	0.361	0.403
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P1048_straingst	1402192832	63415821	79515	138.411	78.489									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_NCTC10973.fa.gz	45616	45565	79515	0.953	217.372	204.838	0.858	0.953	0.918	46.031	67.319	0.681	0.742
1	Esch_coli_LD22-1.fa.gz	46889	13792	36090	0.836	41.062	33.615	0.302	0.836	0.698	10.068	3.375	0.123	0.176
2	Esch_coli_KL53.fa.gz	46653	6466	24565	0.679	66.016	41.718	0.265	0.679	0.762	22.39	2.068	0.063	0.083
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P1049_straingst	1833196527	68654259	61929	274.119	92.603									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_C2.fa.gz	47125	47074	61929	0.952	363.909	342.065	0.961	0.952	0.918	92.603	88.998	0.762	0.83
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P1050_straingst	1053515471	48689921	71790	127.124	86.627									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_G4_9.fa.gz	45836	45796	71790	0.925	178.886	163.064	0.83	0.925	0.886	54.828	71.891	0.581	0.656
1	Esch_coli_WAT.fa.gz	47432	14336	29451	0.834	62.936	50.637	0.485	0.834	1.037	31.798	7.145	0.272	0.282
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P1051_straingst	1119251863	54005170	74205	137.364	91.07									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_H3_GCF_001900815.1.fa.gz	45610	45573	74205	0.967	187.081	179.03	0.808	0.967	0.728	25.263	73.627	0.532	0.73
1	Esch_coli_NC19.fa.gz	47396	10932	30156	0.748	137.94	100.467	0.578	0.748	0.842	53.277	10.081	0.204	0.242
2	Esch_coli_SC475.fa.gz	46535	5279	21976	0.744	40.553	29.933	0.193	0.744	0.698	12.531	1.424	0.056	0.08
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P1053_straingst	1805056753	75271132	93106	165.126	85.173									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Shig_flexneri_SWHEFF_67.fa.gz	44642	44572	93106	0.986	299.882	293.442	0.857	0.986	0.494	12.344	72.978	0.405	0.82
1	Esch_coli_EA7.fa.gz	44692	7857	49179	0.758	119.497	88.597	0.323	0.758	0.481	44.205	3.944	0.068	0.141
2	Esch_coli_XH988.fa.gz	46950	11355	43221	0.703	38.737	26.623	0.208	0.703	0.723	4.993	1.713	0.052	0.072
3	Esch_coli_E706.fa.gz	45255	4287	35241	0.529	102.726	52.486	0.197	0.529	0.6	23.631	1.29	0.017	0.029
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P1055_straingst	2307797710	104975608	93796	214.1	87.017									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_NCTC9087.fa.gz	45206	45155	93796	0.976	406.431	392.728	0.892	0.976	0.871	38.554	77.579	0.721	0.828
1	Esch_coli_H7.fa.gz	46920	7485	49745	0.799	134.019	104.412	0.368	0.799	0.435	8.713	3.473	0.082	0.188
2	Esch_coli_Res13-Lact-PER04-33.fa.gz	45920	5488	43764	0.717	81.833	53.277	0.234	0.717	0.582	23.505	1.395	0.05	0.086
3	Esch_coli_WP8-S17-ESBL-05.fa.gz	47199	10102	39831	0.648	34.736	22.017	0.216	0.648	2.595	6.2	0.985	0.023	0.059
4	Esch_coli_CFSAN061761.fa.gz	48918	4590	33284	0.482	82.751	38.52	0.221	0.482	0.637	10.045	0.793	0.016	0.025
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P1057_straingst	1626524910	65076661	67044	197.767	81.518									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_QA-1986_83.fa.gz	47143	47106	67044	0.95	263.825	248.169	0.89	0.95	0.786	55.482	72.559	0.6	0.762
1	Shig_flexneri_STEFF_16.fa.gz	46675	8444	22310	0.725	96.138	67.716	0.404	0.725	0.796	26.036	3.619	0.123	0.154
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P1058_straingst	1274091801	81312107	116682	94.473	86.519									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_G4_9.fa.gz	45836	45777	116682	0.975	191.043	183.908	0.773	0.975	0.601	27.734	66.908	0.431	0.716
1	Esch_coli_WP2-W18-ESBL-08.fa.gz	48600	23108	72060	0.971	54.408	52.304	0.489	0.971	0.731	13.081	9.582	0.327	0.447
2	Esch_coli_13C1079T.fa.gz	46468	9721	49621	0.914	41.099	36.849	0.286	0.914	0.99	10.054	2.866	0.216	0.218
3	Esch_coli_Combat13F7.fa.gz	46252	4582	40736	0.673	78.387	51.108	0.265	0.673	0.868	26.453	1.896	0.07	0.081
4	Esch_coli_NDM1.fa.gz	47550	5150	37654	0.671	20.306	13.393	0.105	0.671	0.621	9.196	0.551	0.02	0.032
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P1060_straingst	1499005853	64455964	80859	154.951	83.583									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_2011C-3911.fa.gz	47705	47647	80859	0.942	246.691	229.897	0.884	0.942	0.582	49.498	73.872	0.43	0.739
1	Esch_coli_QEC11-421.fa.gz	45116	12282	35971	0.827	27.641	21.957	0.193	0.827	0.726	34.086	1.874	0.079	0.109
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P1062_straingst	1672811912	57937983	73339	175.462	76.926									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_SJC33.fa.gz	47690	47641	73339	0.951	210.583	198.11	0.742	0.951	0.858	76.926	57.045	0.547	0.638
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P1064_straingst	1035948398	47762822	83359	113.474	91.309									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_H15.fa.gz	46628	46563	83359	0.974	175.744	169.837	0.843	0.974	0.581	28.035	76.966	0.453	0.78
1	Esch_coli_MB19.fa.gz	46620	13245	37990	0.851	51.253	42.114	0.389	0.851	0.336	25.366	5.578	0.081	0.24
2	Esch_coli_MSHS_472.fa.gz	47050	5971	26715	0.751	81.802	60.988	0.404	0.751	0.493	28.957	3.542	0.085	0.171
3	Esch_coli_13C1079T.fa.gz	46468	3912	22229	0.664	30.104	19.658	0.145	0.664	1.074	8.951	0.755	0.039	0.042
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P1066_straingst	2131233925	80917268	87917	215.521	88.906									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Shig_flexneri_STEFF_16.fa.gz	46675	46634	87917	0.97	359.108	343.813	0.858	0.97	0.513	30.054	76.247	0.402	0.784
1	Esch_coli_SBF45.fa.gz	45706	7677	42666	0.816	202.627	163.812	0.47	0.816	0.747	30.932	5.955	0.191	0.255
2	Esch_coli_027_SK3.fa.gz	45567	10188	36403	0.75	52.632	38.957	0.282	0.75	0.703	12.617	1.888	0.084	0.119
3	Esch_coli_EC21Z-014.fa.gz	47495	4795	28757	0.62	54.296	31.371	0.157	0.62	0.536	15.303	0.758	0.02	0.038
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P1068_straingst	1141159883	48992904	77475	134.181	91.098									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_LD22-1.fa.gz	46889	46835	77475	0.955	200.173	189.179	0.861	0.955	0.904	71.529	78.444	0.678	0.75
1	Esch_coli_NCTC10973.fa.gz	45616	12511	32755	0.736	38.554	27.82	0.246	0.736	0.973	19.568	3.11	0.095	0.098
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P1069_straingst	1573194610	57944417	63832	205.919	83.551									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_P15-25.fa.gz	49121	49093	63832	0.843	233.185	193.14	0.735	0.843	0.885	83.551	61.374	0.39	0.441
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P1071_straingst	1763483960	62286347	66419	234.323	88.254									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_WP2-W18-ESBL-08.fa.gz	48600	48523	66419	0.75	314.323	234.244	0.735	0.75	0.943	55.606	64.865	0.292	0.31
1	Esch_coli_NCTC9080.fa.gz	46384	20128	30027	0.398	163.502	64.287	0.318	0.398	0.865	32.648	7.43	0.017	0.02
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P1075_straingst	1596500113	78564896	84424	171.165	90.513									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_1585m1.fa.gz	46840	46781	84424	0.954	260.091	243.375	0.804	0.954	0.837	46.676	72.744	0.585	0.699
1	Esch_coli_Combat13F7.fa.gz	46252	12893	39772	0.791	88.376	68.268	0.318	0.791	0.466	43.837	5.647	0.073	0.157
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P1076_straingst	1579379469	67888904	71868	198.003	90.099									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_SBF45.fa.gz	45706	45669	71868	0.957	271.738	258.617	0.834	0.957	0.728	53.808	75.184	0.532	0.731
1	Shig_flexneri_SWHIN_104.fa.gz	47104	9045	28170	0.757	123.811	91.217	0.36	0.757	0.615	36.292	5.368	0.096	0.156
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P1080_straingst	1962462934	66887164	64359	246.354	80.792									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_BLK9.fa.gz	40898	40850	64359	0.931	297.008	273.765	0.712	0.931	0.948	14.353	57.561	0.545	0.575
1	Esch_coli_EC6563.fa.gz	47512	7877	26326	0.565	302.663	167.46	0.295	0.565	0.871	66.438	6.862	0.046	0.053
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P1081_straingst	2041116243	74300579	86765	208.679	88.707									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_MSHS_133.fa.gz	47992	47920	86765	0.967	331.31	313.462	0.848	0.967	0.871	44.912	75.23	0.668	0.767
1	Esch_coli_1919D62.fa.gz	45416	19464	40418	0.812	54.089	42.976	0.311	0.812	0.828	17.652	4.189	0.138	0.167
2	Esch_coli_64_1.fa.gz	49666	4850	24609	0.672	151.607	94.172	0.261	0.672	1.444	26.142	2.42	0.055	0.079
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P1083_straingst	2002362515	73899237	92468	192.976	89.115									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_ECCHD184.fa.gz	46667	46588	92468	0.959	322.162	305.454	0.807	0.959	0.614	29.127	71.888	0.437	0.712
1	Esch_coli_Sx181-0-1.fa.gz	46795	13214	47787	0.915	129.77	117.786	0.455	0.915	0.666	18.473	7.835	0.232	0.348
2	Shig_flexneri_SWHIN_116.fa.gz	45696	8095	35698	0.822	45.44	36.928	0.161	0.822	0.614	13.141	1.51	0.055	0.089
3	Esch_coli_MB22.fa.gz	45712	4671	29043	0.651	84.396	54.427	0.163	0.651	1.298	28.374	1.282	0.035	0.045
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P1084_straingst	1661757017	67371569	74746	193.857	87.197									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_JL05.fa.gz	46571	46513	74746	0.945	283.021	265.359	0.858	0.945	0.892	70.937	74.846	0.646	0.724
1	Esch_coli_NCTC9087.fa.gz	45206	11989	30800	0.887	45.875	40.127	0.238	0.887	1.307	16.26	2.935	0.127	0.166
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P1085_straingst	1728191619	62190421	63744	255.839	94.366									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_JL05.fa.gz	46571	46523	63744	0.933	327.821	303.206	0.873	0.933	0.919	94.366	82.343	0.652	0.709
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P1090_straingst	1451933174	56465354	58777	208.961	84.591									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_NCTC9087.fa.gz	45206	45174	58777	0.952	251.932	237.121	0.882	0.952	0.964	84.591	74.644	0.735	0.762
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P1092_straingst	1201757424	55884321	69634	136.922	79.338									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Shig_flexneri_STEFF_22.fa.gz	47557	47520	69634	0.939	174.199	162.436	0.815	0.939	0.803	48.425	64.671	0.541	0.675
1	Esch_coli_M10.fa.gz	47289	9666	25019	0.716	84.537	58.99	0.332	0.716	0.741	30.912	4.871	0.091	0.122
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P1093_straingst	1386064621	57642046	79668	150.437	86.468									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_SC467.fa.gz	46386	46333	79668	0.978	219.541	212.636	0.83	0.978	0.649	43.899	71.788	0.504	0.777
1	Esch_coli_Combat13F7.fa.gz	46252	13007	34345	0.8	65.563	51.526	0.335	0.8	0.69	30.539	4.921	0.118	0.171
2	Shig_flexneri_STEFF_10.fa.gz	47686	6141	23942	0.624	41.519	25.651	0.118	0.624	0.765	12.03	1.148	0.022	0.029
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P1098_straingst	1947626775	79652589	107237	160.861	88.571									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_NCTC9080.fa.gz	46384	46338	107237	0.962	282.616	268.915	0.731	0.962	0.591	33.751	64.705	0.385	0.651
1	Esch_coli_SCU-105.fa.gz	50553	23921	62646	0.925	77.463	70.018	0.369	0.925	0.355	14.034	8.805	0.104	0.292
2	Esch_coli_fEC_1.fa.gz	47007	9396	40508	0.661	231.751	150.74	0.491	0.661	0.685	32.919	7.393	0.097	0.142
3	Esch_coli_FDAARGOS_1276.fa.gz	49679	10922	34295	0.821	25.703	20.509	0.154	0.821	0.616	7.867	1.184	0.053	0.086
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P1099_straingst	1583978738	60226758	61559	240.316	93.395									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_13C1079T.fa.gz	46468	46421	61559	0.945	299.867	279.842	0.889	0.945	0.911	93.395	83.069	0.684	0.751
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P1103_straingst	1546840864	62314130	84253	151.998	82.79									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_BLK9.fa.gz	40898	40830	84253	0.952	220.279	208.063	0.668	0.952	0.908	13.773	55.325	0.523	0.576
1	Esch_coli_P15-25.fa.gz	49121	24284	45403	0.744	66.079	47.726	0.281	0.744	0.553	26.464	7.714	0.064	0.115
2	Esch_coli_EC6563.fa.gz	47512	5524	27346	0.497	209.447	102.247	0.188	0.497	1.001	42.553	3.717	0.023	0.023
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P1104_straingst	789270493	67536523	72070	95.341	87.058									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_UMB200201_11.fa.gz	46275	46220	72070	0.976	139.666	134.975	0.917	0.976	0.804	73.061	79.835	0.686	0.853
1	Esch_coli_FDAARGOS_348.fa.gz	50818	11797	26954	0.836	18.118	14.191	0.313	0.836	0.883	13.997	2.263	0.162	0.183
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P1108_straingst	1210728902	56673095	83490	131.433	90.634									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_LD22-1.fa.gz	46889	46833	83490	0.971	212.006	203.787	0.878	0.971	0.785	42.139	79.621	0.631	0.804
1	Esch_coli_N18-04097.fa.gz	46481	12767	38020	0.804	46.857	36.412	0.361	0.804	0.753	15.756	3.97	0.141	0.187
2	Esch_coli_S56.fa.gz	46411	5090	27761	0.575	49.875	27.826	0.171	0.575	0.737	32.739	1.206	0.024	0.033
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P1109_straingst	1589759366	70971201	94665	130.949	77.976									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_BE2-5.fa.gz	45963	45903	94665	0.968	215.627	206.881	0.773	0.968	0.778	40.437	60.286	0.546	0.702
1	Esch_coli_14EC033.fa.gz	45189	15984	50218	0.768	67.77	51.231	0.296	0.768	0.765	21.937	5.23	0.102	0.134
2	Esch_coli_144.fa.gz	50235	18794	37949	0.652	47.967	30.511	0.297	0.652	0.92	15.601	3.7	0.076	0.082
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P1110_straingst	1652094000	66299323	69609	224.379	94.539									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_13C1079T.fa.gz	46468	46427	69609	0.956	299.657	282.145	0.851	0.956	0.66	46.426	80.482	0.491	0.743
1	Esch_coli_SBF45.fa.gz	45706	7943	25237	0.676	237.626	159.099	0.549	0.676	0.871	48.114	7.72	0.148	0.169
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P1111_straingst	1736802049	75808486	127800	119.813	88.163									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_C2.fa.gz	47125	47030	127800	0.976	287.217	277.451	0.861	0.976	0.732	41.119	75.877	0.585	0.799
1	Esch_coli_2018-02-2CC.fa.gz	44497	11923	81917	0.887	82.838	71.931	0.411	0.887	0.528	29.315	5.045	0.152	0.287
2	Esch_coli_EC21Z-014.fa.gz	47495	5849	71339	0.752	49.855	35.157	0.174	0.752	0.594	10.28	1.263	0.044	0.074
3	Esch_coli_DE17.fa.gz	48345	20684	66938	0.774	7.737	5.816	0.119	0.777	0.658	2.935	0.713	0.037	0.056
4	Esch_albertii_Sample_165.fa.gz	45928	36757	50921	0.606	4.642	2.74	0.113	0.648	0.576	4.515	0.596	0.017	0.029
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P1119_straingst	882278076	86305293	61900	100.814	70.73									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_027_SK3.fa.gz	45567	45527	61900	0.893	124.959	110.526	0.814	0.893	0.89	70.73	57.582	0.516	0.58
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P1120_straingst	1882872582	79151239	98153	158.737	82.748									
